ncand,n_far,is_top1,beats_far,pct_far,margin_far,displacement,d_assigned,L,locus_len,chance,pair
7,4,False,True,0.0,0.11310012060555025,280.0,0.059162224956659785,768,3048,0.2,hg38_vs_mm39
23,18,False,True,0.0,0.01743966550210245,140.0,0.033074798567638036,248,2915,0.05263157894736842,hg38_vs_mm39
11,6,False,False,0.5,-0.010388822522201052,296.0,0.08462627100480512,408,2334,0.14285714285714285,hg38_vs_mm39
29,24,False,True,0.0,0.009645435393114715,272.0,0.03818885225450387,448,6698,0.04,hg38_vs_mm39
9,6,False,True,0.0,0.031242159994672176,65.0,0.025190608733236974,608,2961,0.14285714285714285,hg38_vs_mm39
7,2,False,True,0.0,0.018375584009270442,72.0,0.02951074591178143,528,1963,0.3333333333333333,hg38_vs_mm39
30,25,False,True,0.0,0.00442113917607484,3.0,0.055849575909782345,168,2601,0.038461538461538464,hg38_vs_mm39
7,2,False,False,0.5,-0.015181221813704564,432.0,0.06543642824997582,448,1604,0.3333333333333333,hg38_vs_mm39
18,13,False,True,0.0,0.12802717402788336,192.0,0.07273326710379122,288,2706,0.07142857142857142,hg38_vs_mm39
7,2,False,True,0.0,0.028219870542968074,123.0,0.05777711778306336,448,1603,0.3333333333333333,hg38_vs_mm39
16,11,False,True,0.0,0.02237117758875059,24.0,0.04411332354669829,328,2656,0.08333333333333333,hg38_vs_mm39
5,1,False,True,0.0,0.039245084857447446,112.0,0.009464505296532706,848,2166,0.5,hg38_vs_mm39
12,7,False,False,0.2857142857142857,-0.017818441234066965,276.0,0.08476453423076402,248,1517,0.125,hg38_vs_mm39
8,4,False,False,0.25,-0.0068809306414281575,424.0,0.025077717571493467,728,3209,0.2,hg38_vs_mm39
15,10,False,False,0.6,-0.05214486399596314,1600.0,0.08953903953517955,288,2297,0.09090909090909091,hg38_vs_mm39
14,9,True,True,0.0,0.042764686520492534,0.0,0.029309305219614116,208,1479,0.1,hg38_vs_mm39
9,5,False,False,0.4,-0.03611187728467617,310.0,0.05246552925614554,288,1414,0.16666666666666666,hg38_vs_mm39
14,9,False,True,0.0,0.06585354113184384,73.0,0.01673538214602824,328,2367,0.1,hg38_vs_mm39
41,36,False,True,0.0,0.057010808947628624,88.0,0.02833174609613456,368,7629,0.02702702702702703,hg38_vs_mm39
11,6,False,False,0.3333333333333333,-0.0017073687889373745,1396.0,0.03975997812894257,648,3572,0.14285714285714285,hg38_vs_mm39
6,1,False,False,1.0,-0.0053590345532094595,604.0,0.03236141254953215,528,1692,0.5,hg38_vs_mm39
17,12,False,False,0.5,-0.032357963900556036,52.0,0.10536582145381004,168,1456,0.07692307692307693,hg38_vs_mm39
11,6,False,False,0.3333333333333333,-0.02359747332319667,672.0,0.057058252784083094,488,2883,0.14285714285714285,hg38_vs_mm39
31,26,False,True,0.0,0.007922521994184051,80.0,0.013496154742827412,208,3278,0.037037037037037035,hg38_vs_mm39
11,6,False,False,0.16666666666666666,-0.021441104557158898,552.0,0.07751959334737388,528,3020,0.14285714285714285,hg38_vs_mm39
24,19,False,False,0.42105263157894735,-0.008954197910787349,976.0,0.0362856528113385,808,9959,0.05,hg38_vs_mm39
6,2,False,True,0.0,0.010074096542619062,316.0,0.022827519651837814,608,1892,0.3333333333333333,hg38_vs_mm39
4,1,True,True,0.0,0.15085751960015273,0.0,0.036333813722961066,808,1949,0.5,hg38_vs_mm39
